,state,customer_lifetime_value,response,coverage,education,employmentstatus,gender,income,location_code,marital_status,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,policy_type,policy,renew_offer_type,sales_channel,total_claim_amount,vehicle_class,vehicle_size,month
4182,West,6369.0,Yes,Extended,High School or Below,Employed,M,34498,Suburban,Single,83,30.0,72,0.0,3,Personal Auto,Personal,Offer2,Branch,398.0,Two-Door Car,Small,January
4183,East,14714.0,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,85,4.0,18,0.0,2,Personal Auto,Personal,Offer1,Branch,877.0,Four-Door Car,Medsize,January
4184,North_West,5811.0,No,Basic,High School or Below,Employed,F,24860,Suburban,Married,73,2.0,35,0.0,3,Personal Auto,Personal,Offer4,Web,350.0,Four-Door Car,Large,February
4185,West,6689.0,Yes,Extended,High School or Below,Employed,M,56980,Suburban,Married,84,33.0,70,0.0,3,Personal Auto,Personal,Offer2,Agent,599.0,Two-Door Car,Medsize,February
4186,North_West,8618.0,No,Basic,Bachelor,Employed,F,48091,Rural,Married,108,30.0,66,0.0,3,Personal Auto,Personal,Offer1,Branch,132.0,Four-Door Car,Medsize,January
4187,Central,3589.0,No,Extended,College,Employed,F,42836,Urban,Married,89,32.0,99,0.0,1,Corporate Auto,Corporate,Offer3,Branch,245.0,Four-Door Car,Medsize,January
4188,West,29200.0,No,Premium,Bachelor,Employed,M,67739,Rural,Divorced,149,4.0,76,0.0,2,Personal Auto,Personal,Offer1,Agent,270.0,Four-Door Car,Medsize,February
4189,North_West,2466.0,No,Basic,College,Employed,F,44855,Rural,Married,63,3.0,71,1.0,1,Personal Auto,Personal,Offer2,Branch,104.0,Four-Door Car,Medsize,February
4190,North_West,5709.0,No,Extended,High School or Below,Unemployed,M,0,Suburban,Married,78,32.0,66,0.0,3,Personal Auto,Personal,Offer3,Agent,410.0,Four-Door Car,Medsize,February
4191,East,2938.0,No,Extended,College,Unemployed,M,0,Suburban,Single,82,12.0,67,0.0,1,Personal Auto,Personal,Offer3,Agent,590.0,Four-Door Car,Medsize,February
4192,West,5387.0,No,Basic,Bachelor,Employed,M,41228,Suburban,Married,70,2.0,99,3.0,3,Personal Auto,Personal,Offer2,Web,336.0,Two-Door Car,Medsize,February
4193,East,27946.0,No,Extended,Bachelor,Unemployed,M,0,Suburban,Single,95,32.0,69,0.0,2,Special Auto,Special,Offer2,Call Center,684.0,Two-Door Car,Medsize,February
4194,North_West,16980.0,Yes,Basic,Bachelor,Employed,M,35095,Suburban,Divorced,73,25.0,56,0.0,2,Personal Auto,Personal,Offer2,Call Center,526.0,Two-Door Car,Small,January
4195,Central,24710.0,No,Extended,High School or Below,Employed,F,24213,Suburban,Single,78,11.0,28,1.0,2,Personal Auto,Personal,Offer2,Agent,374.0,Four-Door Car,Medsize,February
4196,East,4110.0,No,Basic,Bachelor,Employed,M,86657,Urban,Married,103,22.0,51,0.0,1,Personal Auto,Personal,Offer3,Web,316.0,Sports Car,Small,January
4197,Central,8754.0,No,Premium,College,Employed,M,24012,Rural,Married,112,30.0,91,1.0,3,Personal Auto,Personal,Offer2,Agent,82.0,Four-Door Car,Medsize,February
4198,North_West,10019.0,No,Extended,College,Employed,M,30720,Suburban,Married,139,17.0,24,4.0,3,Personal Auto,Personal,Offer3,Agent,778.0,Four-Door Car,Small,February
4199,Central,6414.0,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,89,0.0,12,0.0,3,Personal Auto,Personal,Offer1,Call Center,641.0,Four-Door Car,Medsize,January
4200,West,3897.0,No,Basic,Bachelor,Medical Leave,M,10853,Urban,Married,104,11.0,18,0.0,1,Corporate Auto,Corporate,Offer2,Web,350.0,Four-Door Car,Small,January
4201,West,2825.0,No,Basic,High School or Below,Employed,F,82875,Suburban,Married,70,5.0,20,0.0,1,Personal Auto,Personal,Offer2,Call Center,455.0,Four-Door Car,Small,January
4202,West,10212.0,No,Extended,College,Employed,M,93920,Urban,Married,84,20.0,13,0.0,2,Corporate Auto,Corporate,Offer2,Web,213.0,Four-Door Car,Medsize,January
4203,North_West,2903.0,No,Basic,High School or Below,Employed,M,20510,Suburban,Married,74,32.0,63,0.0,1,Personal Auto,Personal,Offer2,Agent,355.0,Two-Door Car,Medsize,January
4204,Central,32070.0,No,Basic,High School or Below,Employed,F,24851,Suburban,Single,103,8.0,99,0.0,2,Personal Auto,Personal,Offer1,Agent,604.0,Four-Door Car,Medsize,January
4205,West,8324.0,No,Basic,High School or Below,Employed,F,59886,Rural,Married,104,30.0,1,0.0,3,Personal Auto,Personal,Offer1,Agent,72.0,Sports Car,Medsize,February
4206,North_West,7164.0,No,Basic,Doctor,Unemployed,F,0,Suburban,Single,66,8.0,11,0.0,2,Personal Auto,Personal,Offer4,Branch,317.0,Two-Door Car,Small,January
4207,North_West,6444.0,No,Extended,College,Employed,M,46750,Suburban,Married,82,20.0,74,1.0,3,Corporate Auto,Corporate,Offer3,Branch,672.0,Two-Door Car,Small,January
4208,West,4671.0,No,Basic,College,Unemployed,F,0,Urban,Divorced,64,25.0,89,0.0,3,Corporate Auto,Corporate,Offer2,Call Center,182.0,Four-Door Car,Medsize,February
4209,North_West,20631.0,No,Extended,Master,Employed,M,28935,Rural,Married,87,24.0,93,0.0,2,Personal Auto,Personal,Offer2,Agent,120.0,Two-Door Car,Medsize,January
4210,West,5499.0,Yes,Basic,College,Medical Leave,M,22520,Suburban,Married,73,17.0,64,0.0,3,Corporate Auto,Corporate,Offer1,Branch,350.0,Four-Door Car,Medsize,February
4211,West,8023.0,No,Premium,College,Employed,F,34335,Suburban,Married,101,18.0,55,0.0,3,Corporate Auto,Corporate,Offer1,Call Center,485.0,Two-Door Car,Small,January
4212,West,6509.0,No,Extended,Bachelor,Employed,M,60188,Urban,Married,84,15.0,49,3.0,3,Personal Auto,Personal,Offer1,Agent,333.0,Four-Door Car,Medsize,February
4213,West,5144.0,No,Basic,College,Employed,M,61417,Urban,Married,65,6.0,35,0.0,3,Personal Auto,Personal,Offer4,Call Center,206.0,Two-Door Car,Medsize,January
4214,West,6761.0,No,Extended,Bachelor,Employed,F,70829,Suburban,Divorced,85,14.0,10,0.0,3,Personal Auto,Personal,Offer4,Web,553.0,Four-Door Car,Medsize,January
4215,West,6120.0,No,Extended,College,Medical Leave,F,23843,Urban,Married,79,1.0,42,0.0,3,Personal Auto,Personal,Offer3,Branch,345.0,Four-Door Car,Medsize,January
4216,North_West,5219.0,No,Basic,Doctor,Employed,F,38704,Rural,Married,65,10.0,28,0.0,3,Personal Auto,Personal,Offer2,Branch,10.0,Four-Door Car,Large,February
4217,North_West,16796.0,No,Basic,Doctor,Employed,M,66776,Rural,Single,71,11.0,45,0.0,2,Corporate Auto,Corporate,Offer4,Agent,132.0,Four-Door Car,Small,January
4218,West,4488.0,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,66,1.0,61,0.0,3,Corporate Auto,Corporate,Offer2,Web,758.0,Four-Door Car,Small,January
4219,West,2129.0,No,Basic,High School or Below,Unemployed,M,0,Suburban,Divorced,61,13.0,81,1.0,1,Corporate Auto,Corporate,Offer1,Agent,293.0,Four-Door Car,Medsize,January
4220,North_West,7727.0,No,Basic,High School or Below,Employed,F,87620,Rural,Married,64,3.0,15,0.0,2,Personal Auto,Personal,Offer3,Call Center,24.0,Four-Door Car,Medsize,January
4221,North_West,2737.0,No,Basic,Bachelor,Employed,M,39492,Suburban,Married,68,12.0,9,0.0,1,Corporate Auto,Corporate,Offer1,Agent,326.0,Four-Door Car,Medsize,February
4222,East,4967.0,No,Basic,College,Unemployed,M,0,Suburban,Single,74,25.0,60,0.0,3,Personal Auto,Personal,Offer1,Agent,533.0,Four-Door Car,Medsize,February
4223,North_West,2394.0,Yes,Basic,College,Unemployed,M,0,Suburban,Single,70,24.0,10,0.0,1,Personal Auto,Personal,Offer1,Branch,425.0,Four-Door Car,Medsize,January
4224,Central,4275.0,No,Basic,College,Employed,M,39621,Rural,Married,109,4.0,23,1.0,1,Corporate Auto,Corporate,Offer4,Agent,25.0,Four-Door Car,Medsize,February
4225,North_West,7806.0,No,Basic,College,Employed,M,23706,Suburban,Married,68,1.0,56,1.0,2,Corporate Auto,Corporate,Offer3,Web,326.0,Four-Door Car,Medsize,February
4226,Central,7380.0,No,Extended,Master,Employed,F,21841,Suburban,Married,91,33.0,47,0.0,3,Corporate Auto,Corporate,Offer2,Call Center,437.0,Four-Door Car,Medsize,January
4227,North_West,2928.0,No,Basic,College,Employed,F,20852,Suburban,Married,73,8.0,6,0.0,1,Personal Auto,Personal,Offer3,Branch,384.0,Two-Door Car,Small,February
4228,Central,5795.0,No,Basic,Master,Employed,M,52979,Suburban,Divorced,72,14.0,53,0.0,3,Personal Auto,Personal,Offer1,Agent,346.0,Two-Door Car,Small,February
4229,North_West,9625.0,No,Extended,Master,Employed,F,25629,Suburban,Single,124,3.0,70,2.0,3,Corporate Auto,Corporate,Offer2,Agent,595.0,Sports Car,Medsize,January
4230,Central,24061.0,No,Basic,High School or Below,Medical Leave,F,19168,Suburban,Married,106,12.0,54,1.0,2,Personal Auto,Personal,Offer1,Branch,509.0,Four-Door Car,Medsize,January
4231,Central,5126.0,No,Basic,College,Employed,F,63147,Rural,Married,64,1.0,91,0.0,3,Personal Auto,Personal,Offer1,Agent,88.0,Four-Door Car,Medsize,February
4232,West,3943.0,No,Extended,Bachelor,Employed,M,65404,Urban,Married,99,16.0,79,0.0,1,Personal Auto,Personal,Offer2,Branch,301.0,Four-Door Car,Large,January
4233,Central,6168.0,No,Premium,High School or Below,Employed,M,27289,Suburban,Married,158,4.0,78,2.0,1,Personal Auto,Personal,Offer2,Agent,758.0,Sports Car,Medsize,January
4234,North_West,12037.0,Yes,Basic,Bachelor,Employed,M,44428,Suburban,Single,104,17.0,61,0.0,2,Special Auto,Special,Offer1,Call Center,499.0,Four-Door Car,Medsize,February
4235,East,4699.0,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,67,27.0,71,0.0,3,Personal Auto,Personal,Offer1,Agent,322.0,Two-Door Car,Medsize,January
4236,East,2624.0,No,Basic,Bachelor,Medical Leave,F,11822,Urban,Single,70,10.0,89,0.0,1,Corporate Auto,Corporate,Offer1,Agent,286.0,Two-Door Car,Large,January
4237,East,17368.0,No,Basic,College,Employed,M,41418,Suburban,Divorced,112,17.0,80,0.0,2,Personal Auto,Personal,Offer3,Branch,538.0,Four-Door Car,Small,January
4238,Central,8763.0,No,Extended,High School or Below,Disabled,M,20132,Suburban,Divorced,86,5.0,61,3.0,2,Corporate Auto,Corporate,Offer1,Branch,413.0,Four-Door Car,Small,January
4239,West,6804.0,No,Extended,Bachelor,Unemployed,F,0,Suburban,Single,94,25.0,20,0.0,3,Personal Auto,Personal,Offer2,Call Center,451.0,Four-Door Car,Small,February
4240,West,3887.0,No,Extended,High School or Below,Employed,M,78108,Suburban,Single,98,12.0,34,0.0,1,Personal Auto,Personal,Offer2,Agent,470.0,Two-Door Car,Small,January
4241,West,3522.0,No,Extended,College,Employed,F,90804,Rural,Married,87,1.0,95,0.0,1,Personal Auto,Personal,Offer1,Agent,169.0,Four-Door Car,Medsize,January
4242,West,5719.0,No,Basic,Bachelor,Employed,F,77601,Urban,Married,71,27.0,48,0.0,3,Personal Auto,Personal,Offer3,Branch,277.0,Two-Door Car,Small,February
4243,West,8467.0,No,Basic,Bachelor,Disabled,F,21139,Suburban,Divorced,113,15.0,93,0.0,3,Personal Auto,Personal,Offer3,Web,657.0,Sports Car,Medsize,February
4244,North_West,16776.0,No,Extended,Bachelor,Employed,M,89030,Rural,Married,139,31.0,62,0.0,2,Personal Auto,Personal,Offer3,Agent,50.0,Four-Door Car,Medsize,January
4245,Central,8717.0,Yes,Basic,College,Employed,M,83846,Suburban,Married,74,22.0,94,3.0,2,Special Auto,Special,Offer2,Agent,355.0,Four-Door Car,Large,February
4246,North_West,7917.0,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,72,0.0,97,0.0,2,Personal Auto,Personal,Offer2,Web,346.0,Four-Door Car,Medsize,January
4247,Central,44795.0,No,Extended,College,Employed,M,58778,Rural,Married,126,6.0,62,0.0,2,Special Auto,Special,Offer1,Agent,302.0,Four-Door Car,Small,February
4248,North_West,2697.0,No,Basic,College,Employed,M,60462,Urban,Married,68,14.0,10,1.0,1,Personal Auto,Personal,Offer1,Agent,217.0,Four-Door Car,Large,February
4249,West,6275.0,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,90,15.0,55,0.0,3,Personal Auto,Personal,Offer4,Branch,900.0,Four-Door Car,Small,February
4250,North_West,4178.0,No,Premium,Bachelor,Medical Leave,F,14108,Suburban,Married,109,27.0,88,0.0,1,Personal Auto,Personal,Offer1,Call Center,523.0,Four-Door Car,Small,January
4251,West,10972.0,Yes,Extended,Doctor,Employed,M,24164,Suburban,Divorced,137,2.0,40,0.0,3,Corporate Auto,Corporate,Offer2,Agent,658.0,Sports Car,Medsize,January
4252,East,4821.0,No,Extended,Bachelor,Employed,F,26583,Suburban,Married,128,6.0,46,4.0,1,Personal Auto,Personal,Offer2,Agent,614.0,Four-Door Car,Medsize,February
4253,North_West,8373.0,No,Basic,Master,Disabled,F,12590,Rural,Married,73,22.0,1,0.0,2,Personal Auto,Personal,Offer1,Agent,133.0,Two-Door Car,Medsize,January
4254,North_West,4322.0,No,Basic,High School or Below,Unemployed,F,0,Suburban,Divorced,119,0.0,37,0.0,1,Personal Auto,Personal,Offer2,Agent,571.0,Four-Door Car,Medsize,February
4255,North_West,3816.0,No,Extended,High School or Below,Employed,M,38651,Suburban,Single,98,12.0,83,0.0,1,Personal Auto,Personal,Offer3,Branch,470.0,Two-Door Car,Medsize,January
4256,West,5499.0,Yes,Basic,College,Medical Leave,M,22520,Suburban,Married,73,17.0,64,0.0,3,Personal Auto,Personal,Offer1,Branch,350.0,Four-Door Car,Medsize,February
4257,Central,3858.0,No,Extended,Bachelor,Unemployed,F,0,Suburban,Single,121,12.0,67,2.0,1,Personal Auto,Personal,Offer1,Web,1032.0,Four-Door Car,Medsize,January
4258,Central,2489.0,No,Basic,College,Employed,M,46051,Suburban,Married,63,16.0,34,0.0,1,Personal Auto,Personal,Offer3,Branch,302.0,Two-Door Car,Large,February
4259,West,17293.0,No,Extended,College,Employed,M,80028,Rural,Married,86,34.0,37,0.0,2,Corporate Auto,Corporate,Offer2,Web,114.0,Four-Door Car,Medsize,February
4260,West,6289.0,No,Extended,Master,Employed,M,50269,Rural,Divorced,80,15.0,88,0.0,3,Personal Auto,Personal,Offer2,Call Center,32.0,Two-Door Car,Large,January
4261,North_West,7193.0,No,Extended,High School or Below,Employed,M,30886,Rural,Married,91,7.0,53,0.0,3,Personal Auto,Personal,Offer3,Web,103.0,Two-Door Car,Medsize,January
4262,North_West,11610.0,No,Basic,College,Employed,F,41503,Rural,Married,73,28.0,69,0.0,2,Personal Auto,Personal,Offer1,Agent,15.0,Two-Door Car,Small,January
4263,West,7862.0,No,Extended,Bachelor,Employed,F,30374,Urban,Married,99,1.0,50,0.0,3,Personal Auto,Personal,Offer2,Call Center,305.0,Four-Door Car,Medsize,February
4264,North_West,21531.0,No,Premium,High School or Below,Unemployed,F,0,Suburban,Single,101,21.0,35,0.0,2,Personal Auto,Personal,Offer1,Branch,485.0,Four-Door Car,Medsize,January
4265,West,8565.0,Yes,Basic,High School or Below,Employed,M,95697,Rural,Married,107,29.0,29,0.0,3,Personal Auto,Personal,Offer2,Agent,178.0,Sports Car,Medsize,February
4266,East,13798.0,No,Basic,Bachelor,Employed,F,42780,Suburban,Single,181,11.0,43,2.0,3,Personal Auto,Personal,Offer1,Call Center,869.0,Luxury Car,Medsize,January
4267,North_West,2900.0,No,Basic,College,Employed,F,66524,Urban,Married,74,15.0,8,4.0,1,Personal Auto,Personal,Offer4,Agent,239.0,Two-Door Car,Medsize,February
4268,West,5640.0,Yes,Basic,High School or Below,Employed,M,73168,Suburban,Married,70,21.0,50,0.0,3,Special Auto,Special,Offer2,Agent,426.0,Four-Door Car,Medsize,January
4269,West,2813.0,No,Basic,Bachelor,Employed,M,72333,Urban,Married,70,10.0,20,0.0,1,Personal Auto,Personal,Offer2,Agent,177.0,Two-Door Car,Large,February
4270,West,17019.0,No,Extended,High School or Below,Employed,M,98623,Suburban,Married,211,17.0,69,0.0,3,Personal Auto,Personal,Offer4,Web,1013.0,Luxury Car,Large,February
4271,West,3363.0,No,Extended,College,Unemployed,F,0,Suburban,Single,97,28.0,29,0.0,1,Personal Auto,Personal,Offer1,Branch,698.0,Four-Door Car,Medsize,January
4272,North_West,4882.0,No,Extended,College,Unemployed,F,0,Suburban,Single,135,0.0,86,0.0,1,Personal Auto,Personal,Offer2,Agent,648.0,Four-Door Car,Medsize,February
4273,North_West,3810.0,No,Premium,High School or Below,Unemployed,M,0,Suburban,Single,108,7.0,57,0.0,1,Personal Auto,Personal,Offer2,Branch,778.0,Four-Door Car,Medsize,February
4274,West,2805.0,No,Basic,High School or Below,Employed,M,98859,Suburban,Divorced,70,3.0,57,0.0,1,Personal Auto,Personal,Offer4,Web,504.0,Four-Door Car,Small,January
4275,North_West,2728.0,No,Extended,College,Unemployed,M,0,Suburban,Single,78,10.0,5,0.0,1,Personal Auto,Personal,Offer1,Call Center,374.0,Four-Door Car,Medsize,January
4276,Central,5721.0,No,Basic,College,Employed,M,41770,Suburban,Married,72,0.0,60,0.0,3,Personal Auto,Personal,Offer2,Branch,476.0,Four-Door Car,Small,February
4277,North_West,3591.0,No,Extended,Bachelor,Unemployed,M,0,Suburban,Married,96,5.0,35,0.0,1,Personal Auto,Personal,Offer4,Web,461.0,Four-Door Car,Medsize,January
4278,Central,14635.0,Yes,Extended,Bachelor,Unemployed,F,0,Suburban,Divorced,139,5.0,56,0.0,2,Personal Auto,Personal,Offer1,Call Center,667.0,Four-Door Car,Medsize,February
4279,West,5389.0,Yes,Extended,College,Employed,M,66429,Rural,Married,136,35.0,93,0.0,1,Corporate Auto,Corporate,Offer2,Agent,58.0,Sports Car,Medsize,January
4280,Central,4881.0,No,Basic,Bachelor,Employed,M,90892,Rural,Married,61,1.0,31,0.0,3,Personal Auto,Personal,Offer2,Branch,102.0,Two-Door Car,Medsize,February
4281,North_West,4143.0,No,Premium,High School or Below,Employed,F,48263,Suburban,Married,104,2.0,32,0.0,1,Personal Auto,Personal,Offer2,Branch,675.0,Two-Door Car,Small,January
4282,North_West,8507.0,No,Basic,High School or Below,Employed,M,46754,Suburban,Married,106,5.0,70,1.0,3,Personal Auto,Personal,Offer3,Web,514.0,Four-Door Car,Medsize,January
4283,Central,7737.0,No,Extended,College,Employed,M,68980,Urban,Divorced,98,25.0,87,0.0,3,Personal Auto,Personal,Offer1,Agent,464.0,Four-Door Car,Medsize,January
4284,West,9095.0,No,Premium,High School or Below,Employed,F,65103,Suburban,Married,115,29.0,41,4.0,3,Personal Auto,Personal,Offer2,Branch,552.0,Four-Door Car,Small,January
4285,North_West,6797.0,No,Basic,College,Medical Leave,M,17937,Suburban,Single,65,1.0,27,0.0,2,Personal Auto,Personal,Offer1,Branch,312.0,Two-Door Car,Medsize,January
4286,West,10351.0,No,Extended,College,Employed,F,73895,Suburban,Married,129,2.0,31,0.0,3,Corporate Auto,Corporate,Offer4,Branch,825.0,Four-Door Car,Medsize,January
4287,Central,8112.0,No,Basic,High School or Below,Employed,M,30622,Suburban,Married,68,22.0,86,0.0,2,Corporate Auto,Corporate,Offer1,Agent,326.0,Four-Door Car,Small,February
4288,West,4645.0,No,Basic,College,Unemployed,F,0,Rural,Married,63,0.0,42,0.0,3,Personal Auto,Personal,Offer1,Agent,95.0,Four-Door Car,Medsize,January
4289,Central,2888.0,No,Basic,High School or Below,Employed,F,62018,Urban,Married,71,21.0,0,0.0,1,Personal Auto,Personal,Offer4,Branch,294.0,Two-Door Car,Medsize,February
4290,East,6014.0,No,Extended,College,Medical Leave,M,25646,Urban,Married,83,14.0,92,1.0,3,Personal Auto,Personal,Offer4,Call Center,378.0,Four-Door Car,Medsize,January
4291,Central,12299.0,Yes,Basic,High School or Below,Medical Leave,M,17101,Suburban,Single,113,1.0,88,0.0,2,Special Auto,Special,Offer1,Call Center,542.0,Four-Door Car,Medsize,February
4292,North_West,8371.0,No,Basic,Bachelor,Employed,F,33409,Suburban,Married,105,4.0,17,0.0,3,Personal Auto,Personal,Offer1,Agent,554.0,Four-Door Car,Medsize,January
4293,West,3674.0,No,Extended,Bachelor,Employed,M,41185,Urban,Married,99,20.0,6,4.0,1,Special Auto,Special,Offer2,Agent,364.0,Four-Door Car,Medsize,January
4294,West,9031.0,Yes,Extended,Master,Unemployed,F,0,Suburban,Single,122,15.0,47,0.0,3,Corporate Auto,Corporate,Offer1,Branch,651.0,Sports Car,Medsize,February
4295,North_West,7498.0,No,Extended,High School or Below,Employed,M,31134,Suburban,Married,96,24.0,16,0.0,3,Personal Auto,Personal,Offer3,Call Center,667.0,Four-Door Car,Medsize,January
4296,North_West,3776.0,No,Extended,Doctor,Medical Leave,M,20101,Urban,Married,96,28.0,44,0.0,1,Corporate Auto,Corporate,Offer2,Agent,292.0,Four-Door Car,Medsize,February
4297,Central,3184.0,No,Extended,Bachelor,Employed,M,50989,Urban,Married,80,3.0,11,0.0,1,Corporate Auto,Corporate,Offer2,Agent,256.0,Four-Door Car,Medsize,February
4298,Central,7441.0,No,Basic,College,Employed,F,91915,Rural,Divorced,186,0.0,91,0.0,1,Personal Auto,Personal,Offer1,Call Center,94.0,Luxury Car,Medsize,February
4299,West,17087.0,No,Basic,College,Employed,M,26334,Suburban,Married,63,3.0,73,2.0,2,Corporate Auto,Corporate,Offer2,Branch,454.0,Two-Door Car,Small,February
4300,Central,5990.0,Yes,Premium,College,Employed,M,66839,Suburban,Single,154,33.0,24,0.0,1,Personal Auto,Personal,Offer2,Branch,739.0,Sports Car,Medsize,January
4301,West,2860.0,No,Extended,College,Employed,M,45587,Urban,Divorced,81,8.0,49,5.0,1,Personal Auto,Personal,Offer3,Agent,381.0,Four-Door Car,Medsize,January
4302,North_West,5431.0,No,Basic,College,Employed,M,57125,Suburban,Divorced,68,13.0,99,0.0,3,Corporate Auto,Corporate,Offer1,Agent,326.0,Four-Door Car,Small,February
4303,West,8057.0,No,Basic,Bachelor,Employed,F,64304,Rural,Divorced,68,35.0,70,0.0,2,Corporate Auto,Corporate,Offer3,Web,65.0,Two-Door Car,Medsize,February
4304,West,4470.0,No,Extended,College,Unemployed,F,0,Suburban,Single,129,2.0,72,0.0,1,Personal Auto,Personal,Offer4,Web,929.0,Four-Door Car,Medsize,January
4305,West,7276.0,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,106,24.0,77,0.0,3,Personal Auto,Personal,Offer1,Call Center,1248.0,Four-Door Car,Large,January
